campaign name,date,hour,clicks,impressions,cost_micros,bidding_strategy_type,conversions,cost_per_conversion,Click-through rate (CTR),average cost per click (CPC),cost-per-acquisition (CPA),Cost,conversion per euro
SHOPTIMISED PMax-46 - all products-M,2024-01-07,18,0,46,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-07,19,1,35,360000,MAXIMIZE_CONVERSION_VALUE,0.333333,1080001.08,2.857142857,0.36,1.08000108,0.36,0.925925
SHOPTIMISED PMax-46 - all products-M,2024-01-07,20,0,23,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-07,21,2,30,380000,MAXIMIZE_CONVERSION_VALUE,0,,6.666666667,0.19,3.8,0.38,0
SHOPTIMISED PMax-46 - all products-M,2024-01-07,22,0,42,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-07,23,1,122,190000,MAXIMIZE_CONVERSION_VALUE,0,,0.8196721311,0.19,3.8,0.19,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,0,2,244,290000,MAXIMIZE_CONVERSION_VALUE,1,290000,0.8196721311,0.145,0.29,0.29,3.448275862
SHOPTIMISED PMax-46 - all products-M,2024-01-08,1,5,244,860000,MAXIMIZE_CONVERSION_VALUE,0,,2.049180328,0.172,3.44,0.86,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,2,2,309,320000,MAXIMIZE_CONVERSION_VALUE,0,,0.6472491909,0.16,3.2,0.32,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,3,6,654,790000,MAXIMIZE_CONVERSION_VALUE,0,,0.9174311927,0.1316666667,2.633333333,0.79,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,4,7,905,3020000,MAXIMIZE_CONVERSION_VALUE,1,3020000,0.773480663,0.4314285714,3.02,3.02,0.3311258278
SHOPTIMISED PMax-46 - all products-M,2024-01-08,5,13,876,4360000,MAXIMIZE_CONVERSION_VALUE,1,4360000,1.484018265,0.3353846154,4.36,4.36,0.2293577982
SHOPTIMISED PMax-46 - all products-M,2024-01-08,6,4,498,1180000,MAXIMIZE_CONVERSION_VALUE,0,,0.8032128514,0.295,5.9,1.18,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,7,11,771,2150000,MAXIMIZE_CONVERSION_VALUE,1,2150000,1.426718547,0.1954545455,2.15,2.15,0.4651162791
SHOPTIMISED PMax-46 - all products-M,2024-01-08,8,7,803,1470000,MAXIMIZE_CONVERSION_VALUE,0,,0.8717310087,0.21,4.2,1.47,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,9,1,565,170000,MAXIMIZE_CONVERSION_VALUE,0,,0.1769911504,0.17,3.4,0.17,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,10,10,588,1370000,MAXIMIZE_CONVERSION_VALUE,1,1370000,1.700680272,0.137,1.37,1.37,0.7299270073
SHOPTIMISED PMax-46 - all products-M,2024-01-08,11,6,873,1680000,MAXIMIZE_CONVERSION_VALUE,0,,0.6872852234,0.28,5.6,1.68,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,12,9,951,2560000,MAXIMIZE_CONVERSION_VALUE,1,2560000,0.9463722397,0.2844444444,2.56,2.56,0.390625
SHOPTIMISED PMax-46 - all products-M,2024-01-08,13,6,1107,920000,MAXIMIZE_CONVERSION_VALUE,0,,0.5420054201,0.1533333333,3.066666667,0.92,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,14,8,1000,2960000,MAXIMIZE_CONVERSION_VALUE,1,2960000,0.8,0.37,2.96,2.96,0.3378378378
SHOPTIMISED PMax-46 - all products-M,2024-01-08,15,5,296,1440000,MAXIMIZE_CONVERSION_VALUE,0,,1.689189189,0.288,5.76,1.44,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,16,2,157,500000,MAXIMIZE_CONVERSION_VALUE,0,,1.27388535,0.25,5,0.5,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,17,2,122,260000,MAXIMIZE_CONVERSION_VALUE,0,,1.639344262,0.13,2.6,0.26,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,18,0,65,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,19,0,43,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,20,1,39,80000,MAXIMIZE_CONVERSION_VALUE,0,,2.564102564,0.08,1.6,0.08,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,21,0,21,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,22,3,145,550000,MAXIMIZE_CONVERSION_VALUE,0,,2.068965517,0.1833333333,3.666666667,0.55,0
SHOPTIMISED PMax-46 - all products-M,2024-01-08,23,0,32,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,0,3,360,550000,MAXIMIZE_CONVERSION_VALUE,1,550000,0.8333333333,0.1833333333,0.55,0.55,1.818181818
SHOPTIMISED PMax-46 - all products-M,2024-01-09,1,10,708,3290000,MAXIMIZE_CONVERSION_VALUE,0,,1.412429379,0.329,6.58,3.29,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,2,11,722,4000000,MAXIMIZE_CONVERSION_VALUE,0,,1.523545706,0.3636363636,7.272727273,4,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,3,3,591,1170000,MAXIMIZE_CONVERSION_VALUE,0,,0.5076142132,0.39,7.8,1.17,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,4,11,682,2670000,MAXIMIZE_CONVERSION_VALUE,0,,1.612903226,0.2427272727,4.854545455,2.67,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,5,12,726,3590000,MAXIMIZE_CONVERSION_VALUE,0.035653,100692788.8,1.652892562,0.2991666667,100.6927888,3.59,0.009931197772
SHOPTIMISED PMax-46 - all products-M,2024-01-09,6,8,1004,2820000,MAXIMIZE_CONVERSION_VALUE,2,1410000,0.796812749,0.3525,1.41,2.82,0.7092198582
SHOPTIMISED PMax-46 - all products-M,2024-01-09,7,11,819,4220000,MAXIMIZE_CONVERSION_VALUE,0,,1.343101343,0.3836363636,7.672727273,4.22,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,8,9,568,3670000,MAXIMIZE_CONVERSION_VALUE,2,1835000,1.584507042,0.4077777778,1.835,3.67,0.5449591281
SHOPTIMISED PMax-46 - all products-M,2024-01-09,9,4,620,830000,MAXIMIZE_CONVERSION_VALUE,0,,0.6451612903,0.2075,4.15,0.83,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,10,9,833,2780000,MAXIMIZE_CONVERSION_VALUE,0,,1.080432173,0.3088888889,6.177777778,2.78,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,11,10,994,2010000,MAXIMIZE_CONVERSION_VALUE,0.428571,4690004.69,1.006036217,0.201,4.69000469,2.01,0.213219403
SHOPTIMISED PMax-46 - all products-M,2024-01-09,12,5,936,1870000,MAXIMIZE_CONVERSION_VALUE,0,,0.5341880342,0.374,7.48,1.87,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,13,4,1057,470000,MAXIMIZE_CONVERSION_VALUE,0,,0.3784295175,0.1175,2.35,0.47,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,14,12,957,3060000,MAXIMIZE_CONVERSION_VALUE,0,,1.253918495,0.255,5.1,3.06,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,15,8,540,2500000,MAXIMIZE_CONVERSION_VALUE,0,,1.481481481,0.3125,6.25,2.5,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,16,3,120,390000,MAXIMIZE_CONVERSION_VALUE,0,,2.5,0.13,2.6,0.39,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,17,0,59,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,18,0,47,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,19,0,35,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,20,0,17,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,21,0,28,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,22,4,115,720000,MAXIMIZE_CONVERSION_VALUE,0,,3.47826087,0.18,3.6,0.72,0
SHOPTIMISED PMax-46 - all products-M,2024-01-09,23,6,280,1020000,MAXIMIZE_CONVERSION_VALUE,1,1020000,2.142857143,0.17,1.02,1.02,0.9803921569
SHOPTIMISED PMax-46 - all products-M,2024-01-10,0,5,443,840000,MAXIMIZE_CONVERSION_VALUE,0,,1.128668172,0.168,3.36,0.84,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,1,6,612,2430000,MAXIMIZE_CONVERSION_VALUE,0,,0.9803921569,0.405,8.1,2.43,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,2,7,775,1110000,MAXIMIZE_CONVERSION_VALUE,0,,0.9032258065,0.1585714286,3.171428571,1.11,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,3,9,1353,1170000,MAXIMIZE_CONVERSION_VALUE,1,1170000,0.6651884701,0.13,1.17,1.17,0.8547008547
SHOPTIMISED PMax-46 - all products-M,2024-01-10,4,9,1121,1540000,MAXIMIZE_CONVERSION_VALUE,0,,0.8028545941,0.1711111111,3.422222222,1.54,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,5,16,832,8250000,MAXIMIZE_CONVERSION_VALUE,1.666666,4950001.98,1.923076923,0.515625,4.95000198,8.25,0.2020201212
SHOPTIMISED PMax-46 - all products-M,2024-01-10,6,14,598,3170000,MAXIMIZE_CONVERSION_VALUE,0.333334,9509980.98,2.341137124,0.2264285714,9.50998098,3.17,0.1051526814
SHOPTIMISED PMax-46 - all products-M,2024-01-10,7,8,779,1750000,MAXIMIZE_CONVERSION_VALUE,0,,1.026957638,0.21875,4.375,1.75,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,8,8,832,2270000,MAXIMIZE_CONVERSION_VALUE,1,2270000,0.9615384615,0.28375,2.27,2.27,0.4405286344
SHOPTIMISED PMax-46 - all products-M,2024-01-10,9,4,454,520000,MAXIMIZE_CONVERSION_VALUE,0,,0.8810572687,0.13,2.6,0.52,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,10,8,344,1770000,MAXIMIZE_CONVERSION_VALUE,0.502057,3525496.109,2.325581395,0.22125,3.525496109,1.77,0.2836480226
SHOPTIMISED PMax-46 - all products-M,2024-01-10,11,4,405,620000,MAXIMIZE_CONVERSION_VALUE,2,310000,0.987654321,0.155,0.31,0.62,3.225806452
SHOPTIMISED PMax-46 - all products-M,2024-01-10,12,5,396,1210000,MAXIMIZE_CONVERSION_VALUE,0,,1.262626263,0.242,4.84,1.21,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,13,3,449,350000,MAXIMIZE_CONVERSION_VALUE,0,,0.6681514477,0.1166666667,2.333333333,0.35,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,14,4,342,470000,MAXIMIZE_CONVERSION_VALUE,0,,1.169590643,0.1175,2.35,0.47,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,15,1,173,100000,MAXIMIZE_CONVERSION_VALUE,0,,0.5780346821,0.1,2,0.1,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,16,3,113,500000,MAXIMIZE_CONVERSION_VALUE,0,,2.654867257,0.1666666667,3.333333333,0.5,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,17,1,75,80000,MAXIMIZE_CONVERSION_VALUE,0,,1.333333333,0.08,1.6,0.08,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,18,0,42,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,19,0,4,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,20,0,25,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,21,0,16,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,22,0,27,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-10,23,0,75,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,0,1,124,200000,MAXIMIZE_CONVERSION_VALUE,0,,0.8064516129,0.2,4,0.2,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,1,1,176,120000,MAXIMIZE_CONVERSION_VALUE,0,,0.5681818182,0.12,2.4,0.12,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,2,4,697,2960000,MAXIMIZE_CONVERSION_VALUE,0,,0.5738880918,0.74,14.8,2.96,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,3,6,606,1110000,MAXIMIZE_CONVERSION_VALUE,0,,0.9900990099,0.185,3.7,1.11,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,4,6,916,2840000,MAXIMIZE_CONVERSION_VALUE,0,,0.6550218341,0.4733333333,9.466666667,2.84,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,5,13,1587,4280000,MAXIMIZE_CONVERSION_VALUE,1.947046,2198201.789,0.8191556396,0.3292307692,2.198201789,4.28,0.4549172897
SHOPTIMISED PMax-46 - all products-M,2024-01-11,6,19,1956,14020000,MAXIMIZE_CONVERSION_VALUE,3,4673333.333,0.9713701431,0.7378947368,4.673333333,14.02,0.2139800285
SHOPTIMISED PMax-46 - all products-M,2024-01-11,7,14,1539,7270000,MAXIMIZE_CONVERSION_VALUE,3,2423333.333,0.9096816114,0.5192857143,2.423333333,7.27,0.4126547455
SHOPTIMISED PMax-46 - all products-M,2024-01-11,8,13,961,3290000,MAXIMIZE_CONVERSION_VALUE,1.443669,2278915.735,1.352757544,0.2530769231,2.278915735,3.29,0.4388051672
SHOPTIMISED PMax-46 - all products-M,2024-01-11,9,5,831,1080000,MAXIMIZE_CONVERSION_VALUE,0,,0.6016847172,0.216,4.32,1.08,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,10,12,931,2610000,MAXIMIZE_CONVERSION_VALUE,0,,1.288936627,0.2175,4.35,2.61,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,11,15,1512,4500000,MAXIMIZE_CONVERSION_VALUE,0,,0.9920634921,0.3,6,4.5,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,12,17,1371,5460000,MAXIMIZE_CONVERSION_VALUE,0.120189,45428450.19,1.239970824,0.3211764706,45.42845019,5.46,0.02201263736
SHOPTIMISED PMax-46 - all products-M,2024-01-11,13,7,1238,1230000,MAXIMIZE_CONVERSION_VALUE,0,,0.5654281099,0.1757142857,3.514285714,1.23,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,14,10,862,2480000,MAXIMIZE_CONVERSION_VALUE,0,,1.160092807,0.248,4.96,2.48,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,15,14,673,2920000,MAXIMIZE_CONVERSION_VALUE,1,2920000,2.080237741,0.2085714286,2.92,2.92,0.3424657534
SHOPTIMISED PMax-46 - all products-M,2024-01-11,16,3,384,640000,MAXIMIZE_CONVERSION_VALUE,0,,0.78125,0.2133333333,4.266666667,0.64,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,17,2,191,180000,MAXIMIZE_CONVERSION_VALUE,0,,1.047120419,0.09,1.8,0.18,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,18,0,6,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,19,0,2,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,20,0,3,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,21,0,8,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,22,0,21,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-11,23,1,55,610000,MAXIMIZE_CONVERSION_VALUE,0,,1.818181818,0.61,12.2,0.61,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,0,5,635,1310000,MAXIMIZE_CONVERSION_VALUE,0,,0.7874015748,0.262,5.24,1.31,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,1,6,516,5260000,MAXIMIZE_CONVERSION_VALUE,3.722965,1412852.391,1.162790698,0.8766666667,1.412852391,5.26,0.7077880228
SHOPTIMISED PMax-46 - all products-M,2024-01-12,2,2,394,740000,MAXIMIZE_CONVERSION_VALUE,0,,0.5076142132,0.37,7.4,0.74,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,3,2,525,330000,MAXIMIZE_CONVERSION_VALUE,0,,0.380952381,0.165,3.3,0.33,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,4,10,574,4450000,MAXIMIZE_CONVERSION_VALUE,2,2225000,1.742160279,0.445,2.225,4.45,0.4494382022
SHOPTIMISED PMax-46 - all products-M,2024-01-12,5,7,514,3390000,MAXIMIZE_CONVERSION_VALUE,0.5,6780000,1.361867704,0.4842857143,6.78,3.39,0.1474926254
SHOPTIMISED PMax-46 - all products-M,2024-01-12,6,3,721,500000,MAXIMIZE_CONVERSION_VALUE,0,,0.4160887656,0.1666666667,3.333333333,0.5,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,7,13,952,2180000,MAXIMIZE_CONVERSION_VALUE,0,,1.365546218,0.1676923077,3.353846154,2.18,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,8,21,1417,4350000,MAXIMIZE_CONVERSION_VALUE,1,4350000,1.482004234,0.2071428571,4.35,4.35,0.2298850575
SHOPTIMISED PMax-46 - all products-M,2024-01-12,9,11,1151,1710000,MAXIMIZE_CONVERSION_VALUE,0,,0.9556907037,0.1554545455,3.109090909,1.71,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,10,11,1359,3340000,MAXIMIZE_CONVERSION_VALUE,0,,0.8094186902,0.3036363636,6.072727273,3.34,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,11,13,1290,2260000,MAXIMIZE_CONVERSION_VALUE,1,2260000,1.007751938,0.1738461538,2.26,2.26,0.4424778761
SHOPTIMISED PMax-46 - all products-M,2024-01-12,12,14,1069,2440000,MAXIMIZE_CONVERSION_VALUE,1,2440000,1.309635173,0.1742857143,2.44,2.44,0.4098360656
SHOPTIMISED PMax-46 - all products-M,2024-01-12,13,15,1332,3720000,MAXIMIZE_CONVERSION_VALUE,0,,1.126126126,0.248,4.96,3.72,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,14,13,1082,1690000,MAXIMIZE_CONVERSION_VALUE,2.5,676000,1.201478743,0.13,0.676,1.69,1.479289941
SHOPTIMISED PMax-46 - all products-M,2024-01-12,15,5,940,1070000,MAXIMIZE_CONVERSION_VALUE,0,,0.5319148936,0.214,4.28,1.07,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,16,6,456,1630000,MAXIMIZE_CONVERSION_VALUE,0,,1.315789474,0.2716666667,5.433333333,1.63,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,17,1,192,60000,MAXIMIZE_CONVERSION_VALUE,0,,0.5208333333,0.06,1.2,0.06,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,18,0,111,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,19,0,49,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,20,1,54,40000,MAXIMIZE_CONVERSION_VALUE,0,,1.851851852,0.04,0.8,0.04,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,21,0,93,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,22,0,125,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-12,23,6,170,2040000,MAXIMIZE_CONVERSION_VALUE,1,2040000,3.529411765,0.34,2.04,2.04,0.4901960784
SHOPTIMISED PMax-46 - all products-M,2024-01-13,0,5,625,1490000,MAXIMIZE_CONVERSION_VALUE,1,1490000,0.8,0.298,1.49,1.49,0.6711409396
SHOPTIMISED PMax-46 - all products-M,2024-01-13,1,6,684,1940000,MAXIMIZE_CONVERSION_VALUE,0,,0.8771929825,0.3233333333,6.466666667,1.94,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,2,8,952,2320000,MAXIMIZE_CONVERSION_VALUE,0,,0.8403361345,0.29,5.8,2.32,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,3,12,951,4220000,MAXIMIZE_CONVERSION_VALUE,0,,1.261829653,0.3516666667,7.033333333,4.22,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,4,3,1038,1010000,MAXIMIZE_CONVERSION_VALUE,0.5,2020000,0.289017341,0.3366666667,2.02,1.01,0.495049505
SHOPTIMISED PMax-46 - all products-M,2024-01-13,5,12,1390,2280000,MAXIMIZE_CONVERSION_VALUE,1,2280000,0.8633093525,0.19,2.28,2.28,0.4385964912
SHOPTIMISED PMax-46 - all products-M,2024-01-13,6,17,2191,6570000,MAXIMIZE_CONVERSION_VALUE,0,,0.7759014149,0.3864705882,7.729411765,6.57,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,7,14,1315,4430000,MAXIMIZE_CONVERSION_VALUE,0.005265,841405508.1,1.064638783,0.3164285714,841.4055081,4.43,0.001188487585
SHOPTIMISED PMax-46 - all products-M,2024-01-13,8,15,826,6720000,MAXIMIZE_CONVERSION_VALUE,0,,1.81598063,0.448,8.96,6.72,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,9,7,736,1340000,MAXIMIZE_CONVERSION_VALUE,0,,0.9510869565,0.1914285714,3.828571429,1.34,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,10,10,812,2250000,MAXIMIZE_CONVERSION_VALUE,0,,1.231527094,0.225,4.5,2.25,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,11,12,1026,2300000,MAXIMIZE_CONVERSION_VALUE,0,,1.169590643,0.1916666667,3.833333333,2.3,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,12,11,860,1790000,MAXIMIZE_CONVERSION_VALUE,1,1790000,1.279069767,0.1627272727,1.79,1.79,0.5586592179
SHOPTIMISED PMax-46 - all products-M,2024-01-13,13,7,838,1020000,MAXIMIZE_CONVERSION_VALUE,0,,0.8353221957,0.1457142857,2.914285714,1.02,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,14,3,744,620000,MAXIMIZE_CONVERSION_VALUE,0,,0.4032258065,0.2066666667,4.133333333,0.62,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,15,3,605,630000,MAXIMIZE_CONVERSION_VALUE,0,,0.4958677686,0.21,4.2,0.63,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,16,4,373,390000,MAXIMIZE_CONVERSION_VALUE,0.333333,1170001.17,1.072386059,0.0975,1.17000117,0.39,0.8547
SHOPTIMISED PMax-46 - all products-M,2024-01-13,17,1,193,110000,MAXIMIZE_CONVERSION_VALUE,0,,0.518134715,0.11,2.2,0.11,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,18,0,70,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,19,2,75,170000,MAXIMIZE_CONVERSION_VALUE,0,,2.666666667,0.085,1.7,0.17,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,20,0,32,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,21,0,37,0,MAXIMIZE_CONVERSION_VALUE,0,,0,0,0,0,0
SHOPTIMISED PMax-46 - all products-M,2024-01-13,22,4,135,470000,MAXIMIZE_CONVERSION_VALUE,1,470000,2.962962963,0.1175,0.47,0.47,2.127659574
SHOPTIMISED PMax-46 - all products-M,2024-01-13,23,3,341,430000,MAXIMIZE_CONVERSION_VALUE,0,,0.8797653959,0.1433333333,2.866666667,0.43,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,0,9,713,1590000,MAXIMIZE_CONVERSION_VALUE,0.6,2650000,1.26227209,0.1766666667,2.65,1.59,0.3773584906
SHOPTIMISED PMax-46 - all products-M,2024-01-14,1,6,1156,1550000,MAXIMIZE_CONVERSION_VALUE,0,,0.5190311419,0.2583333333,5.166666667,1.55,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,2,15,1187,3550000,MAXIMIZE_CONVERSION_VALUE,1.333333,2662500.666,1.263689975,0.2366666667,2.662500666,3.55,0.3755867606
SHOPTIMISED PMax-46 - all products-M,2024-01-14,3,24,1576,3950000,MAXIMIZE_CONVERSION_VALUE,0,,1.52284264,0.1645833333,3.291666667,3.95,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,4,13,1673,2980000,MAXIMIZE_CONVERSION_VALUE,0,,0.7770472206,0.2292307692,4.584615385,2.98,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,5,14,1851,2930000,MAXIMIZE_CONVERSION_VALUE,1,2930000,0.75634792,0.2092857143,2.93,2.93,0.3412969283
SHOPTIMISED PMax-46 - all products-M,2024-01-14,6,5,1248,1980000,MAXIMIZE_CONVERSION_VALUE,0,,0.4006410256,0.396,7.92,1.98,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,7,20,1724,5160000,MAXIMIZE_CONVERSION_VALUE,1,5160000,1.160092807,0.258,5.16,5.16,0.1937984496
SHOPTIMISED PMax-46 - all products-M,2024-01-14,8,17,2248,5790000,MAXIMIZE_CONVERSION_VALUE,0.668785,8657490.823,0.756227758,0.3405882353,8.657490823,5.79,0.1155069085
SHOPTIMISED PMax-46 - all products-M,2024-01-14,9,27,2462,7450000,MAXIMIZE_CONVERSION_VALUE,1,7450000,1.096669374,0.2759259259,7.45,7.45,0.1342281879
SHOPTIMISED PMax-46 - all products-M,2024-01-14,10,23,1245,7570000,MAXIMIZE_CONVERSION_VALUE,0,,1.847389558,0.3291304348,6.582608696,7.57,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,11,6,1095,1210000,MAXIMIZE_CONVERSION_VALUE,0,,0.5479452055,0.2016666667,4.033333333,1.21,0
SHOPTIMISED PMax-46 - all products-M,2024-01-14,12,10,908,3310000,MAXIMIZE_CONVERSION_VALUE,0.497492,6653373.321,1.101321586,0.331,6.653373321,3.31,0.1502996979
SHOPTIMISED PMax-46 - all products-M,2024-01-14,13,4,534,1590000,MAXIMIZE_CONVERSION_VALUE,0,,0.7490636704,0.3975,7.95,1.59,0
