,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Campaign type,Bid strategy type,Campaign group,Original Conv Value,Predicted Conv Value 1,Predicted Conv Value 2
4145,0,49,0,0,5.0,0,0,15,5,0.0254,0.06,197,0.06,0.28,1,3,0,18.07,0.23117200915855754,0.017456630531522195
4146,0,49,0,0,5.0,0,0,15,8,0.0126,0.51,637,0.31,4.07,1,3,0,0.0,38.62744338933529,19.66085314685316
4147,0,49,0,0,5.0,0,0,15,16,0.018600000000000002,0.56,858,0.52,8.91,1,3,0,0.0,38.62744338933529,91.82370967741937
4148,0,49,0,0,5.0,0,0,15,19,0.0197,0.24,964,0.22,4.55,1,3,0,111.37,38.62744338933529,50.214585987261124
4149,0,49,0,0,5.0,0,0,15,9,0.4286,0.1,21,0.1,0.87,1,3,0,0.0,0.23117200915855754,50.52913043478261
4150,0,49,0,0,5.0,0,0,15,5,0.036000000000000004,0.36,139,0.36,1.78,1,3,0,12.29,0.23117200915855754,14.74322884012539
4151,0,49,0,0,5.0,0,0,15,20,0.0109,0.76,1832,0.76,15.23,1,3,0,43.0,38.62744338933529,91.82370967741937
4152,1,89,0,0,2.0,0,4,6,1,0.0060999999999999995,2.3,165,2.3,2.3,1,2,0,79.95,0.23117200915855754,7.421476355247985
4153,0,49,0,0,5.0,0,0,15,10,0.1,0.45,100,0.45,4.52,1,3,0,8.88,38.62744338933529,19.66085314685316
4154,0,49,0,0,5.0,0,0,15,7,0.0202,0.32,347,0.32,2.22,1,3,0,11.26,0.23117200915855754,14.74322884012539
4155,0,49,0,0,5.0,0,0,15,10,0.0394,0.46,254,0.46,4.6,1,3,0,0.0,38.62744338933529,19.66085314685316
4156,0,49,0,0,5.0,0,0,15,5,0.4167,0.03,12,0.03,0.17,1,3,0,0.0,0.23117200915855754,8.667011494252874
4157,0,49,0,0,5.0,0,0,15,22,0.0327,0.48,673,0.48,10.48,1,3,0,271.45,38.62744338933529,91.82370967741937
4158,0,49,0,0,5.0,0,0,15,9,0.0194,0.54,465,0.49,4.87,1,3,0,84.54,38.62744338933529,19.66085314685316
4159,0,49,0,0,5.0,0,0,15,10,0.08,0.14,125,0.13,1.43,1,3,0,113.34,0.23117200915855754,50.52913043478261
4160,1,89,0,0,2.0,0,4,6,2,0.0058,0.58,342,0.58,1.16,1,2,0,0.0,0.23117200915855754,7.421476355247985
4161,0,49,0,0,5.0,0,0,15,3,0.2,0.45,15,0.45,1.34,1,3,0,0.0,0.23117200915855754,50.52913043478261
4162,0,49,0,0,5.0,0,0,15,14,0.037000000000000005,0.26,378,0.26,3.68,1,3,0,35.71,38.62744338933529,19.66085314685316
4163,0,49,0,0,5.0,0,0,15,13,0.1461,0.37,89,0.37,4.79,1,3,0,42.75,38.62744338933529,19.66085314685316
4164,0,79,0,0,20.0,0,0,15,10,0.0113,0.19,887,0.17,1.91,1,3,0,0.0,0.23117200915855754,14.74322884012539
4165,0,79,0,0,20.0,0,0,15,21,0.013300000000000001,0.31,1574,0.26,6.44,1,3,0,0.0,38.62744338933529,19.66085314685316
4166,0,79,0,0,20.0,0,0,15,11,0.009000000000000001,0.23,1216,0.23,2.48,1,3,0,0.0,0.23117200915855754,14.74322884012539
4167,1,141,0,0,2.0,0,4,6,0,0.0,0.0,4,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4168,1,70,0,0,1.0,0,4,6,0,0.0,0.0,72,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4169,2,20,0,0,0.05,0,5,12,1,0.0034999999999999996,0.05,287,0.05,0.05,0,2,0,0.0,0.23117200915855754,0.017456630531522195
4170,1,135,0,0,0.5,0,4,6,5,0.0034999999999999996,0.22,1425,0.22,1.09,3,7,0,0.0,0.23117200915855754,7.421476355247985
4171,2,58,0,0,25.0,0,5,12,1,0.2,0.64,5,0.64,0.64,1,3,0,0.0,0.23117200915855754,8.667011494252874
4172,2,58,0,0,25.0,0,5,12,0,0.0,0.0,27,0.01,0.19,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4173,0,111,0,0,2.0,0,0,15,11,0.0108,0.19,1022,0.19,2.13,1,3,0,0.0,0.23117200915855754,7.421476355247985
4174,0,111,0,0,2.0,0,0,15,10,0.015700000000000002,0.23,636,0.23,2.27,1,3,0,0.0,0.23117200915855754,7.421476355247985
4175,0,111,0,0,2.0,0,0,15,6,0.0060999999999999995,0.3,982,0.3,1.79,1,3,0,0.0,0.23117200915855754,7.421476355247985
4176,0,111,0,0,2.0,0,0,15,9,0.0102,0.22,886,0.22,2.0,1,3,0,0.0,0.23117200915855754,7.421476355247985
4177,1,116,0,0,5.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4178,1,116,0,0,5.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4179,1,110,0,0,2.0,0,4,6,210,0.009000000000000001,0.27,23315,0.27,56.74,3,7,0,353.15,219.9967875647666,529.2958333333333
4180,1,65,0,0,3.0,0,4,5,0,0.0,0.0,6,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4181,1,65,0,0,3.0,0,4,5,0,0.0,0.0,8,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4182,1,110,0,0,2.0,0,4,6,12,0.0109,0.16,1104,0.16,1.96,3,7,0,0.0,0.23117200915855754,7.421476355247985
4183,1,65,0,0,3.0,0,4,5,52,0.027999999999999997,0.08,1855,0.08,4.15,1,3,0,0.0,38.62744338933529,50.214585987261124
4184,1,65,0,0,3.0,0,4,5,0,0.0,0.0,171,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4185,1,65,0,0,3.0,0,4,5,0,0.0,0.0,8,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4186,1,110,0,0,2.0,0,4,6,60,0.0141,0.17,4261,0.17,10.34,3,7,0,551.45,38.62744338933529,91.82370967741937
4187,1,110,0,0,2.0,0,4,6,194,0.009899999999999999,0.24,19583,0.24,46.24,3,7,0,361.55,219.9967875647666,529.2958333333333
4188,1,110,0,0,2.0,0,4,6,142,0.0097,0.24,14642,0.24,34.15,3,7,0,989.56,219.9967875647666,529.2958333333333
4189,1,65,0,0,3.0,0,4,5,2,0.1333,0.1,15,0.1,0.2,1,3,0,22.98,0.23117200915855754,8.667011494252874
4190,1,65,0,0,3.0,0,4,5,0,0.0,0.0,46,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4191,1,110,0,0,2.0,0,4,6,7,0.006999999999999999,0.14,1007,0.14,1.01,3,7,0,29.25,0.23117200915855754,7.421476355247985
4192,1,110,0,0,2.0,0,4,6,43,0.0084,0.24,5092,0.24,10.52,3,7,0,53.96,38.62744338933529,91.82370967741937
4193,1,110,0,0,2.0,0,4,6,27,0.0199,0.11,1359,0.11,2.92,3,7,0,85.52,0.23117200915855754,7.421476355247985
4194,1,110,0,0,2.0,0,4,6,76,0.0079,0.19,9602,0.19,14.23,3,7,0,180.47,219.9967875647666,277.1066666666666
4195,1,110,0,0,2.0,0,4,6,6,0.0055000000000000005,0.37,1092,0.37,2.24,3,7,0,0.0,0.23117200915855754,7.421476355247985
4196,1,95,0,0,0.1,0,4,6,0,0.0,0.0,1,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
4197,1,95,0,0,0.1,0,4,6,7,0.1094,0.28,64,0.28,1.97,2,4,0,7.5,0.23117200915855754,7.421476355247985
4198,1,95,0,0,0.1,0,4,6,4,0.023700000000000002,0.96,169,0.96,3.84,2,4,0,0.0,38.62744338933529,19.66085314685316
4199,1,95,0,0,0.1,0,4,6,1,0.0083,0.04,120,0.04,0.04,2,4,0,0.0,0.23117200915855754,0.017456630531522195
4200,1,73,0,0,3.9,0,4,6,7,0.0255,0.54,275,0.54,3.77,1,3,0,0.8,38.62744338933529,19.66085314685316
4201,1,95,0,0,0.1,0,4,6,3,0.10710000000000001,0.38,28,0.38,1.13,2,4,0,27.63,0.23117200915855754,7.421476355247985
4202,1,95,0,0,0.1,0,4,6,1,0.0034000000000000002,0.1,297,0.1,0.1,2,4,0,0.0,0.23117200915855754,0.017456630531522195
4203,1,87,0,0,4.0,0,4,6,15,0.0173,0.22,867,0.22,3.29,1,2,0,31.66,0.23117200915855754,7.421476355247985
4204,1,100,0,0,20.0,0,4,6,74,0.0103,0.28,7180,0.28,20.93,1,2,0,52.41,219.9967875647666,88.10976190476188
4205,1,100,0,0,20.0,0,4,6,11,0.005699999999999999,0.36,1916,0.36,3.97,1,2,0,31.49,38.62744338933529,19.66085314685316
4206,1,100,0,0,20.0,0,4,6,40,0.0118,0.26,3382,0.26,10.25,1,2,0,8.56,38.62744338933529,48.014200542005376
4207,1,99,0,0,5.0,0,4,6,0,0.0,0.0,16,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4208,1,100,0,0,20.0,0,4,6,73,0.0105,0.29,6940,0.29,21.53,1,2,0,32.0,219.9967875647666,88.10976190476188
4209,1,100,0,0,20.0,0,4,6,62,0.0084,0.35,7408,0.28,21.5,1,2,0,70.96,38.62744338933529,48.014200542005376
4210,2,152,0,0,5.0,0,5,12,79,0.013500000000000002,0.15,5852,0.15,11.72,3,7,0,301.72,219.9967875647666,148.59815217391312
4211,2,152,0,0,5.0,0,5,12,66,0.0104,0.12,6359,0.12,8.06,3,7,0,0.0,219.9967875647666,88.10976190476188
4212,1,82,0,0,0.5,0,4,6,0,0.0,0.0,15,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4213,1,82,0,0,0.5,0,4,6,5,0.022000000000000002,0.1,227,0.1,0.5,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4214,1,1,0,0,2.0,0,4,6,17,0.0148,0.22,1151,0.22,3.67,3,7,0,18.83,38.62744338933529,50.214585987261124
4215,1,1,0,0,2.0,0,4,6,0,0.0,0.0,47,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4216,1,1,0,0,2.0,0,4,6,6,0.0108,0.35,555,0.35,2.07,3,7,0,8.95,0.23117200915855754,7.421476355247985
4217,2,14,0,0,0.12,0,5,12,1,0.0043,0.3,232,0.3,0.3,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4218,1,15,0,0,3.0,0,4,6,8,0.020099999999999996,0.45,398,0.45,3.63,3,0,0,0.0,38.62744338933529,19.66085314685316
4219,2,14,0,0,0.12,0,5,12,2,0.0066,0.62,303,0.62,1.23,3,6,0,0.0,0.23117200915855754,7.421476355247985
4220,2,14,0,0,0.12,0,5,12,4,0.0040999999999999995,0.7,985,0.7,2.8,3,6,0,0.0,0.23117200915855754,7.421476355247985
4221,2,14,0,0,0.12,0,5,12,0,0.0,0.0,107,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4222,2,14,0,0,0.12,0,5,12,0,0.0,0.0,153,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4223,1,76,0,0,0.1,0,4,5,13,0.0212,0.28,612,0.28,3.68,1,2,0,49.68,38.62744338933529,19.66085314685316
4224,2,14,0,0,0.12,0,5,12,0,0.0,0.0,1,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4225,1,15,0,0,3.0,0,4,6,8,0.0381,0.36,210,0.36,2.9,3,0,0,0.0,0.23117200915855754,7.421476355247985
4226,2,14,0,0,0.12,0,5,12,3,0.013000000000000001,0.44,231,0.44,1.32,3,6,0,0.0,0.23117200915855754,7.421476355247985
4227,1,76,0,0,0.1,0,4,5,0,0.0,0.0,5,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4228,2,14,0,0,0.12,0,5,12,0,0.0,0.0,150,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4229,0,50,0,0,5.0,0,2,13,1,0.005,0.18,199,0.18,0.18,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4230,1,48,0,0,2.0,0,4,2,0,0.0,0.0,107,0.0,0.0,4,6,0,0.0,0.23117200915855754,0.017456630531522195
4231,1,97,0,0,2.0,0,4,6,3,0.018000000000000002,0.21,167,0.21,0.62,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4232,1,94,0,0,6.1,0,4,3,2,0.018000000000000002,3.46,111,3.46,6.92,2,3,0,0.0,38.62744338933529,19.66085314685316
4233,1,81,0,0,3.0,0,4,6,7,0.0165,0.32,425,0.32,2.25,3,6,0,0.0,0.23117200915855754,7.421476355247985
4234,1,81,0,0,3.0,0,4,6,2,0.0053,0.11,379,0.11,0.21,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4235,1,81,0,0,3.0,0,4,6,8,0.0092,0.33,865,0.33,2.63,3,6,0,0.0,0.23117200915855754,7.421476355247985
4236,1,129,0,0,1.5,0,4,6,14,0.0139,0.24,1004,0.24,3.3,3,0,0,0.0,38.62744338933529,21.935
4237,1,81,0,0,3.0,0,4,6,0,0.0,0.0,124,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4238,1,81,0,0,3.0,0,4,6,0,0.0,0.0,103,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4239,1,81,0,0,3.0,0,4,6,0,0.0,0.0,24,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4240,1,81,0,0,3.0,0,4,6,0,0.0,0.0,3,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4241,1,81,0,0,3.0,0,4,6,6,0.0038,0.29,1571,0.29,1.75,3,6,0,0.0,0.23117200915855754,7.421476355247985
4242,1,129,0,0,1.5,0,4,6,2,0.005600000000000001,0.24,355,0.24,0.47,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4243,1,81,0,0,3.0,0,4,6,3,0.0048,0.15,631,0.15,0.44,3,6,0,63.12,0.23117200915855754,0.017456630531522195
4244,1,81,0,0,3.0,0,4,6,0,0.0,0.0,64,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4245,1,129,0,0,1.5,0,4,6,2,0.0455,0.25,44,0.25,0.5,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4246,1,11,0,0,5.0,0,4,6,0,0.0,0.0,328,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4247,2,59,0,0,25.0,0,5,11,0,0.0,0.0,14,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4248,1,11,0,0,5.0,0,4,6,7,0.0066,0.19,1068,0.19,1.36,3,7,0,0.0,0.23117200915855754,14.74322884012539
4249,1,77,0,0,0.1,0,4,5,0,0.0,0.0,12,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4250,1,43,0,0,2.0,0,4,6,4,0.0292,0.34,137,0.17,1.37,1,2,0,0.0,0.23117200915855754,7.421476355247985
4251,1,77,0,0,0.1,0,4,5,14,0.019799999999999998,0.28,706,0.28,3.86,1,2,0,0.0,38.62744338933529,19.66085314685316
4252,1,77,0,0,0.1,0,4,5,0,0.0,0.0,244,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4253,1,43,0,0,2.0,0,4,6,0,0.0,0.0,78,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4254,1,86,0,0,2.0,0,4,6,9,0.009300000000000001,0.11,964,0.11,1.03,3,7,0,0.0,0.23117200915855754,7.421476355247985
4255,1,86,0,0,2.0,0,4,6,9,0.0118,0.17,764,0.17,1.55,3,7,0,0.0,0.23117200915855754,7.421476355247985
4256,1,86,0,0,2.0,0,4,6,9,0.006,0.21,1504,0.21,1.93,3,7,0,0.0,0.23117200915855754,7.421476355247985
4257,1,86,0,0,2.0,0,4,6,0,0.0,0.0,38,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4258,1,86,0,0,2.0,0,4,6,0,0.0,0.0,234,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4259,1,153,0,0,1.0,0,4,6,10,0.0126,0.2,795,0.2,1.98,3,1,0,9.58,0.23117200915855754,7.421476355247985
4260,1,153,0,0,1.0,0,4,6,21,0.0086,0.21,2440,0.21,4.51,3,1,0,39.33,38.62744338933529,50.214585987261124
4261,1,153,0,0,1.0,0,4,6,3,0.0039000000000000003,0.16,761,0.16,0.47,3,1,0,0.0,0.23117200915855754,0.017456630531522195
4262,1,153,0,0,1.0,0,4,6,14,0.0096,0.21,1463,0.21,2.95,3,1,0,9.58,0.23117200915855754,7.421476355247985
4263,1,153,0,0,1.0,0,4,6,18,0.0073,0.15,2459,0.15,2.68,3,1,0,20.41,0.23117200915855754,7.421476355247985
4264,1,153,0,0,1.0,0,4,6,29,0.0087,0.21,3346,0.21,5.99,3,1,0,16.05,38.62744338933529,50.214585987261124
4265,1,153,0,0,1.0,0,4,6,6,0.0044,0.16,1374,0.16,0.97,3,1,0,0.0,0.23117200915855754,7.421476355247985
4266,1,153,0,0,1.0,0,4,6,9,0.0078000000000000005,0.22,1149,0.22,2.0,3,1,0,0.0,0.23117200915855754,7.421476355247985
4267,1,153,0,0,1.0,0,4,6,6,0.012,0.2,502,0.2,1.21,3,1,0,0.0,0.23117200915855754,7.421476355247985
4268,1,153,0,0,1.0,0,4,6,15,0.011899999999999999,0.21,1264,0.21,3.11,3,1,0,0.0,0.23117200915855754,7.421476355247985
4269,1,98,0,0,2.0,0,4,6,0,0.0,0.0,4,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4270,1,98,0,0,2.0,0,4,6,0,0.0,0.0,9,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4271,1,32,0,0,4.0,0,4,6,4,0.0088,1.17,457,0.33,4.69,1,2,0,26.69,38.62744338933529,19.66085314685316
4272,2,13,0,0,2.0,0,5,10,9,0.005699999999999999,0.19,1569,0.19,1.72,3,0,0,0.0,0.23117200915855754,7.421476355247985
4273,1,8,0,0,2.0,0,4,6,0,0.0,0.0,2,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4274,2,4,0,0,5.0,0,5,12,57,0.0072,0.18,7895,0.18,10.12,3,0,0,56.04,38.62744338933529,48.014200542005376
4275,2,4,0,0,5.0,0,5,12,51,0.008,0.2,6340,0.2,9.97,3,0,0,19.78,38.62744338933529,48.014200542005376
4276,2,37,0,0,1.0,0,5,12,0,0.0,0.0,25,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4277,2,37,0,0,1.0,0,5,12,1,0.0196,0.19,51,0.19,0.19,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4278,1,67,0,0,0.5,0,4,5,0,0.0,0.0,189,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4279,1,142,0,0,0.1,0,4,6,8,0.0104,0.34,767,0.34,2.71,3,7,0,0.0,0.23117200915855754,7.421476355247985
4280,1,67,0,0,0.5,0,4,5,0,0.0,0.0,21,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4281,1,142,0,0,0.1,0,4,6,14,0.0054,0.36,2571,0.36,4.98,3,7,0,0.0,38.62744338933529,19.66085314685316
4282,1,67,0,0,0.5,0,4,5,13,0.0102,0.4,1273,0.4,5.2,1,3,0,0.14,38.62744338933529,19.66085314685316
4283,1,67,0,0,0.5,0,4,5,6,0.0092,0.2,649,0.2,1.2,1,3,0,16.69,0.23117200915855754,7.421476355247985
4284,1,142,0,0,0.1,0,4,6,10,0.0069,0.27,1450,0.27,2.69,3,7,0,0.0,0.23117200915855754,7.421476355247985
4285,1,142,0,0,0.1,0,4,6,1,0.0084,0.27,119,0.27,0.27,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4286,1,67,0,0,0.5,0,4,5,2,0.0132,0.17,151,0.17,0.34,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4287,1,67,0,0,0.5,0,4,5,1,0.0256,0.2,39,0.2,0.2,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4288,1,67,0,0,0.5,0,4,5,5,0.0092,0.15,544,0.15,0.73,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4289,1,67,0,0,0.5,0,4,5,0,0.0,0.0,16,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4290,1,142,0,0,0.1,0,4,6,0,0.0,0.0,89,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4291,1,142,0,0,0.1,0,4,6,7,0.0062,0.23,1135,0.23,1.64,3,7,0,0.0,0.23117200915855754,7.421476355247985
4292,1,67,0,0,0.5,0,4,5,8,0.0134,0.18,595,0.18,1.4,1,3,0,0.0,0.23117200915855754,7.421476355247985
4293,1,142,0,0,0.1,0,4,6,13,0.0123,0.23,1060,0.23,2.98,3,7,0,0.82,0.23117200915855754,7.421476355247985
4294,1,67,0,0,0.5,0,4,5,1,0.006999999999999999,0.21,143,0.21,0.21,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4295,1,67,0,0,0.5,0,4,5,3,0.016,0.04,188,0.04,0.13,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4296,1,67,0,0,0.5,0,4,5,1,0.011200000000000002,0.01,89,0.01,0.01,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4297,1,142,0,0,0.1,0,4,6,0,0.0,0.0,11,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4298,1,67,0,0,0.5,0,4,5,0,0.0,0.0,26,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4299,1,67,0,0,0.5,0,4,5,1,0.0137,0.62,73,0.62,0.62,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4300,2,155,0,0,5.0,0,5,12,0,0.0,0.0,25,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4301,2,155,0,0,5.0,0,5,12,0,0.0,0.0,8,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4302,2,155,0,0,5.0,0,5,12,0,0.0,0.0,9,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4303,2,155,0,0,5.0,0,5,12,0,0.0,0.0,5,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4304,1,69,0,0,2.0,0,4,5,1,0.0625,3.22,16,3.22,3.22,1,3,0,0.0,0.23117200915855754,7.421476355247985
4305,1,92,0,0,1.0,0,4,6,5,0.051500000000000004,0.39,97,0.39,1.93,2,3,0,0.0,0.23117200915855754,7.421476355247985
4306,1,41,0,0,5.0,0,4,7,56,0.0085,0.23,6560,0.23,13.05,1,2,0,26.46,38.62744338933529,48.014200542005376
4307,1,124,0,0,3.0,0,4,3,3,0.0319,0.44,94,0.44,1.33,3,7,0,0.0,0.23117200915855754,7.421476355247985
4308,1,124,0,0,3.0,0,4,3,0,0.0,0.0,19,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4309,2,20,0,0,0.05,0,5,12,0,0.0,0.0,93,0.0,0.0,0,2,0,0.0,0.23117200915855754,0.017456630531522195
4310,1,31,0,0,5.0,0,4,6,6,0.0042,0.6,1428,0.4,3.61,1,2,0,11.18,38.62744338933529,19.66085314685316
4311,1,5,0,0,2.0,0,4,6,12,0.0059,0.44,2034,0.44,5.25,3,7,0,0.0,38.62744338933529,19.66085314685316
4312,1,138,0,0,5.0,0,4,6,0,0.0,0.0,75,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4313,1,138,0,0,5.0,0,4,6,4,0.004699999999999999,0.17,856,0.17,0.69,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4314,1,53,0,0,1.0,0,4,6,0,0.0,0.0,21,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4315,1,5,0,0,2.0,0,4,6,14,0.016200000000000003,0.21,864,0.21,3.0,3,7,0,0.0,0.23117200915855754,7.421476355247985
4316,1,87,0,0,4.0,0,4,6,0,0.0,0.0,30,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4317,1,87,0,0,4.0,0,4,6,34,0.0134,0.3,2533,0.26,10.32,1,2,0,27.51,38.62744338933529,48.014200542005376
4318,1,87,0,0,4.0,0,4,6,3,0.0333,0.53,90,0.27,1.59,1,2,0,0.0,0.23117200915855754,7.421476355247985
4319,2,9,0,0,5.0,0,5,12,0,0.0,0.0,12,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4320,1,137,0,0,5.0,0,4,6,7,0.0538,0.91,130,0.91,6.36,2,4,0,23.49,38.62744338933529,19.66085314685316
4321,2,22,0,0,2.0,0,5,10,0,0.0,0.0,2,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4322,2,22,0,0,2.0,0,5,10,26,0.0091,0.22,2851,0.22,5.63,3,0,0,0.35,38.62744338933529,50.214585987261124
4323,0,49,0,0,5.0,0,0,15,0,0.0,0.0,4,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4324,0,49,0,0,5.0,0,0,15,5,0.0338,0.31,148,0.31,1.53,1,3,0,0.0,0.23117200915855754,14.74322884012539
4325,1,89,0,0,2.0,0,4,6,9,0.0116,0.21,779,0.21,1.92,1,2,0,0.0,0.23117200915855754,7.421476355247985
4326,1,89,0,0,2.0,0,4,6,11,0.010700000000000001,0.22,1032,0.22,2.41,1,2,0,12.97,0.23117200915855754,7.421476355247985
4327,0,49,0,0,5.0,0,0,15,49,0.0227,0.49,2157,0.47,24.21,1,3,0,59.14,38.62744338933529,91.82370967741937
4328,0,49,0,0,5.0,0,0,15,4,0.057999999999999996,0.32,69,0.32,1.27,1,3,0,0.0,0.23117200915855754,50.52913043478261
4329,0,49,0,0,5.0,0,0,15,21,0.3281,0.86,64,0.86,18.11,1,3,0,0.0,38.62744338933529,91.82370967741937
4330,0,49,0,0,5.0,0,0,15,0,0.0,0.0,9,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4331,0,49,0,0,5.0,0,0,15,14,0.0387,0.73,362,0.73,10.26,1,3,0,140.22,38.62744338933529,91.82370967741937
4332,0,49,0,0,5.0,0,0,15,6,0.1176,0.1,51,0.1,0.6,1,3,0,32.25,0.23117200915855754,8.667011494252874
4333,0,49,0,0,5.0,0,0,15,9,0.0092,0.61,980,0.39,5.45,1,3,0,19.67,38.62744338933529,19.66085314685316
4334,0,49,0,0,5.0,0,0,15,2,0.0294,1.8,68,1.8,3.6,1,3,0,0.0,38.62744338933529,19.66085314685316
4335,0,49,0,0,5.0,0,0,15,0,0.0,0.0,1,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4336,1,19,0,0,1.0,0,4,6,1,0.0455,1.1,22,1.1,1.1,3,6,0,0.0,0.23117200915855754,7.421476355247985
4337,0,49,0,0,5.0,0,0,15,3,0.0286,0.31,105,0.31,0.92,1,3,0,0.0,0.23117200915855754,14.74322884012539
4338,0,49,0,0,5.0,0,0,15,14,0.0181,0.56,772,0.56,7.82,1,3,0,119.99,38.62744338933529,91.82370967741937
4339,1,89,0,0,2.0,0,4,6,3,0.027000000000000003,0.13,111,0.13,0.4,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4340,1,19,0,0,1.0,0,4,6,0,0.0,0.0,57,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
4341,1,89,0,0,2.0,0,4,6,0,0.0,0.0,18,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4342,1,89,0,0,2.0,0,4,6,11,0.0203,0.33,543,0.33,3.68,1,2,0,0.0,38.62744338933529,19.66085314685316
